Synthese_eval_sanit;APP_Libelle_activite_etablissement;Code_postal;Libelle_commune;PTOT
1;126;49430;2118;3459
2;125;49400;6824;27701
1;2;49400;6824;27701
1;125;49400;6824;27701
2;125;49400;6824;27701
1;126;49400;6824;27701
1;126;49400;6824;27701
1;37;49400;616;3601
1;125;49400;2013;1770
2;126;49390;7528;2023
1;126;49390;7528;2023
2;126;49390;7540;1285
1;94;49380;615;5843
2;103;49370;7359;4952
2;126;49370;7359;4952
1;131;49360;7891;1871
1;67;49360;7891;1871
1;18;49360;4223;3253
1;18;49360;4223;3253
1;94;49360;4223;3253
1;125;49360;4223;3253
1;126;49360;4223;3253
2;100;49360;3704;882
1;94;49360;6983;905
1;18;49350;2512;8889
2;125;49340;1396;710
1;16;49340;1396;710
1;125;49340;1396;710
1;94;49340;7575;1748
2;16;49340;7297;3059
1;2;49340;7297;3059
1;126;49330;3721;8947
1;126;49330;3721;8947
1;126;49330;3721;8947
1;134;49330;3721;8947
1;18;49330;3721;8947
1;126;49330;3721;8947
1;43;49320;975;11085
1;10;49320;975;11085
1;125;49320;975;11085
1;122;49320;975;11085
2;11;49320;975;11085
3;132;49310;4005;8066
2;32;49310;4005;8066
1;32;49301;1545;55787
1;135;49301;1545;55787
1;32;49301;1545;55787
2;125;49300;1545;55787
2;126;49300;1545;55787
1;126;49300;1545;55787
1;126;49300;1545;55787
1;126;49300;1545;55787
2;126;49300;1545;55787
2;125;49300;1545;55787
2;125;49300;1545;55787
1;94;49300;1545;55787
2;32;49300;1545;55787
2;125;49300;1545;55787
1;94;49300;1545;55787
1;125;49300;1545;55787
2;125;49290;1341;6706
2;103;49290;1341;6706
2;33;49280;3210;4228
2;18;49280;3210;4228
1;126;49270;4576;16165
1;126;49110;4576;16165
1;126;49110;4576;16165
1;126;49110;4576;16165
1;126;49110;4576;16165
2;132;49260;4573;4071
2;94;49260;4573;4071
2;126;49260;4573;4071
3;126;49250;3700;2709
1;126;49250;3700;2709
1;126;49250;3880;16294
1;18;49250;3880;16294
2;130;49240;395;14024
2;130;49240;395;1428
2;66;49240;395;14024
2;66;49240;395;1428
1;126;49240;395;14024
1;126;49240;395;1428
1;126;49240;395;14024
1;126;49240;395;1428
1;126;49240;395;14024
1;126;49240;395;1428
1;125;49240;395;14024
1;125;49240;395;1428
1;125;49240;395;14024
1;125;49240;395;1428
1;125;49240;395;14024
1;125;49240;395;1428
3;17;49220;3546;4996
1;126;49220;3546;4996
2;26;49220;3546;4996
1;126;49220;3546;4996
2;132;49220;3546;4996
2;126;49220;1506;357
2;126;49220;3901;6499
1;125;49170;6050;3649
1;125;49170;6050;3649
2;18;49170;6050;3649
1;126;49170;6050;3649
1;126;49170;6050;3649
1;126;49170;6246;3659
1;126;49170;6246;3659
3;131;49160;3903;6913
1;94;49150;512;12142
1;94;49150;512;12142
2;94;49150;512;12142
1;131;49150;512;12142
2;125;49150;512;12142
3;125;49150;512;12142
2;88;49150;512;12142
1;126;49150;512;12142
1;94;49150;512;12142
2;16;49150;512;12142
1;18;49140;5611;5650
2;131;49140;1757;486
2;98;49140;1757;486
1;125;49140;6877;3020
1;27;49140;1768;1856
1;126;49140;1768;1856
1;126;49140;2915;2770
2;111;49130;3754;13252
1;134;49130;3754;13252
2;126;49125;7190;4453
2;104;49125;7190;4453
2;126;49124;3599;2438
1;10;49124;5852;9433
2;111;49124;5852;9433
1;87;49124;5852;9433
1;133;49124;5852;9433
1;126;49124;5852;9433
1;134;49123;1387;1898
1;16;49122;1069;2108
2;131;49122;3560;3875
2;11;49100;137;156037
3;10;49100;137;156037
2;11;49100;137;156037
2;125;49100;137;156037
1;125;49100;137;156037
1;125;49100;137;156037
2;132;49100;137;156037
3;125;49100;137;156037
2;125;49100;137;156037
2;125;49100;137;156037
1;126;49100;137;156037
2;125;49100;137;156037
2;125;49100;137;156037
2;125;49100;137;156037
1;125;49100;137;156037
1;125;49100;137;156037
3;40;49100;137;156037
1;125;49100;137;156037
2;125;49100;137;156037
2;125;49100;137;156037
1;125;49100;137;156037
1;125;49100;137;156037
2;125;49100;137;156037
1;125;49100;137;156037
2;103;49100;137;156037
2;125;49100;137;156037
1;126;49100;137;156037
1;126;49000;137;156037
2;103;49000;137;156037
2;11;49000;137;156037
1;131;49000;137;156037
2;125;49000;137;156037
2;111;49000;137;156037
2;125;49000;137;156037
1;126;49000;137;156037
1;126;49000;137;156037
1;126;49000;137;156037
1;126;49000;137;156037
1;110;49000;137;156037
1;132;49000;137;156037
1;87;49000;137;156037
1;133;49000;137;156037
1;126;49000;137;156037
1;133;49080;824;6912
1;87;49080;824;6912
2;126;49080;824;6912
1;126;49070;535;5256
1;125;49070;535;5256
1;125;49070;535;5256
2;125;49000;7914;4214
4;125;48800;7658;90
4;125;48800;7658;560
2;32;48800;7658;90
2;32;48800;7658;560
2;132;48800;7658;90
2;132;48800;7658;560
1;125;48800;7658;90
1;125;48800;7658;560
2;125;48800;7658;90
2;125;48800;7658;560
2;0;48800;7658;90
2;0;48800;7658;560
2;133;48800;7658;90
2;133;48800;7658;560
2;94;48800;7658;90
2;94;48800;7658;560
2;94;48800;7658;90
2;94;48800;7658;560
2;10;48800;7658;90
2;10;48800;7658;560
2;125;48800;7658;90
2;125;48800;7658;560
1;125;48800;7658;90
1;125;48800;7658;560
2;126;48700;4588;1321
2;126;48000;4588;1321
2;94;48700;6013;92
2;94;48700;6013;92
2;94;48600;2618;760
2;132;48600;2618;760
1;131;48500;4204;1018
1;131;48500;4204;1018
1;129;48500;3216;94
1;18;48500;3216;94
1;32;48500;3216;94
1;132;48500;3216;94
1;33;48500;3216;94
2;125;48500;3004;2256
1;126;48500;3004;2256
2;126;48500;3004;2256
1;135;48400;5716;119
1;32;48400;5716;119
1;132;48400;5716;119
2;126;48400;2325;2117
2;125;48400;2325;2117
1;94;48400;7485;205
2;94;48370;6057;454
2;94;48370;6057;454
2;126;48340;6065;901
2;126;48330;6641;541
1;126;48330;6641;541
2;126;48320;2877;910
2;126;48320;2877;910
2;126;48320;2877;910
2;32;48300;3360;3085
2;135;48300;3360;3085
2;132;48300;3360;3085
2;94;48300;3360;3085
2;125;48300;3360;3085
3;125;48260;4117;165
3;125;48260;4117;63
3;125;48260;4765;557
1;32;48260;4765;557
1;132;48260;4765;557
1;130;48260;4765;557
3;67;48260;4765;557
1;32;48230;2183;401
1;28;48230;1389;1487
2;126;48230;1389;1487
2;125;48210;3141;142
1;131;48200;3737;365
1;16;48200;3737;365
2;94;48200;5409;304
2;94;48200;5409;360
2;94;48200;5409;273
1;125;48200;48;592
2;126;48200;5910;4746
2;126;48170;1462;316
2;126;48150;4330;963
1;126;48150;4330;963
2;10;48150;4330;963
1;129;48140;6251;219
1;66;48140;6251;219
1;125;48140;6251;219
1;94;48140;6251;219
1;18;48140;6251;219
4;10;48140;3553;745
2;16;48130;5109;2368
1;132;48130;5109;2368
2;125;48120;5793;1380
2;125;48120;5793;1380
1;10;48120;5793;1380
2;94;48110;4385;227
2;18;48110;4385;227
2;94;48110;6668;283
1;126;48100;4196;4963
2;129;48100;4196;4963
2;125;48100;4196;4963
2;10;48100;4196;4963
2;125;48100;4196;4963
2;126;48100;4196;4963
1;94;48100;872;2186
1;18;48100;872;2186
2;32;48100;872;2186
1;132;48100;872;2186
1;135;48100;872;2186
1;94;48100;872;2186
1;94;48100;872;2186
1;135;48100;172;339
1;32;48100;172;339
2;17;48100;172;339
2;17;48100;172;339
2;17;48100;172;339
1;132;48100;172;339
2;94;48100;6247;192
2;125;48000;4277;12967
2;129;48000;4277;12967
2;90;48000;4277;12967
1;125;48000;4277;12967
2;132;48000;4277;12967
2;32;48000;4277;12967
2;125;48000;4277;12967
2;125;48000;4277;12967
2;125;48000;4277;12967
2;126;48000;4277;12967
2;126;48000;4277;12967
2;126;48000;4277;12967
2;125;48000;1456;915
2;134;48000;1456;915
2;126;48000;1456;915
2;94;48000;6653;687
2;131;48000;6653;687
1;131;48000;6653;687
1;131;48000;5069;242
1;126;47800;4360;3259
1;126;47800;4665;330
1;126;47700;1226;4636
1;18;47700;5366;281
3;125;47600;4911;7333
1;10;47600;4911;7333
1;16;47600;4911;7333
1;125;47600;4911;7333
1;67;47550;901;5685
1;125;47550;901;5685
1;125;47550;901;5685
1;26;47550;901;5685
1;9;47550;901;5685
1;10;47550;901;5685
1;125;47550;901;5685
1;9;47550;901;5685
3;103;47550;901;5685
1;125;47550;901;5685
1;125;47520;3586;835
1;125;47520;3586;9732
1;125;47520;3586;835
1;125;47520;3586;9732
3;125;47520;3586;835
3;125;47520;3586;9732
1;10;47520;3586;835
1;10;47520;3586;9732
2;90;47520;3586;835
2;90;47520;3586;9732
2;125;47520;3586;835
2;125;47520;3586;9732
1;16;47510;2391;5647
1;131;47500;4461;2746
1;131;47500;4461;2746
1;26;47500;4461;2746
1;18;47500;4461;2746
1;94;47500;2448;4926
1;94;47500;1934;866
1;94;47480;451;997
1;125;47480;5305;4333
1;126;47480;5305;4333
1;131;47470;579;173
1;131;47470;579;573
2;132;47430;3558;1524
2;87;47420;79;145
2;87;47420;79;171
1;125;47400;7205;9292
1;125;47400;7205;9292
1;125;47400;7205;9292
1;125;47400;7205;9292
1;125;47400;7205;9292
1;10;47400;7205;9292
1;125;47400;7205;9292
1;126;47400;7205;9292
1;127;47400;2764;178
1;132;47400;2764;178
2;18;47390;4159;172
1;135;47390;3455;3678
1;132;47390;3455;3678
1;126;47380;4404;194
1;126;47380;4404;884
1;94;47370;1282;237
2;126;47360;6538;302
2;126;47360;6538;1157
1;126;47350;2177;609
1;126;47340;6516;309
1;126;47340;6516;190
1;10;47340;3068;1076
1;126;47340;5825;733
1;126;47320;1637;2816
1;132;47310;2213;2051
1;100;47310;2213;2051
1;87;47310;2213;2051
1;133;47310;2213;2051
1;132;47310;2213;2051
1;132;47310;2213;2051
1;133;47310;2213;2051
1;133;47310;2213;2051
1;133;47310;2213;2051
1;132;47310;2213;2051
1;87;47310;2213;2051
1;126;47310;6666;1710
2;18;47310;3392;1423
2;132;47310;3392;1423
1;10;47310;3392;1423
1;126;47310;3392;1423
1;126;47310;4383;1197
1;126;47300;7705;22769
2;126;47300;7705;22769
1;126;47300;7705;22769
1;125;47300;7705;22769
2;125;47300;7705;22769
1;125;47300;7705;22769
1;129;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
2;125;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
2;132;47300;7705;22769
2;32;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
2;17;47300;7705;22769
2;17;47300;7705;22769
2;126;47300;7705;22769
3;125;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
1;125;47300;7705;22769
2;17;47300;7705;22769
2;11;47300;7705;22769
2;125;47300;7705;22769
1;125;47290;1154;1360
1;67;47290;1154;1360
1;94;47290;4650;277
1;94;47290;4650;202
1;16;47290;4608;80
1;125;47290;1238;515
1;125;47290;1238;515
1;33;47290;1238;515
1;132;47290;1238;515
3;126;47290;4397;626
2;129;47270;6601;237
2;129;47270;6601;213
1;126;47270;3284;1171
1;126;47240;3284;1171
1;125;47240;3284;1171
1;132;47270;6454;884
1;125;47270;6454;884
1;126;47270;7128;178
1;126;47270;7128;404
1;126;47270;6146;567
1;126;47260;1227;1772
1;18;47260;1804;240
1;131;47260;1804;240
1;136;47260;1804;240
1;132;47260;993;190
2;16;47260;3389;380
2;129;47240;1225;2427
2;11;47240;1225;2427
1;125;47240;1225;2427
1;42;47240;782;6346
3;10;47240;782;6346
1;132;47240;782;6346
1;135;47240;782;6346
1;32;47240;782;6346
1;125;47240;782;6346
1;125;47240;782;6346
2;10;47240;782;6346
1;125;47230;3436;2320
1;125;47230;3436;2320
1;125;47230;476;1648
2;125;47220;6833;404
1;125;47220;281;2088
1;94;47210;5986;698
1;125;47200;4157;18280
2;11;47200;4157;18280
1;126;47200;4157;18280
3;125;47200;4157;18280
1;125;47200;4157;18280
3;125;47200;4157;18280
1;10;47200;4157;18280
1;125;47200;2398;1346
1;125;47200;567;1368
1;125;47200;567;195
1;125;47200;567;1691
1;125;47200;567;271
1;126;47190;29;4528
2;125;47190;29;4528
2;18;47190;2472;322
2;18;47170;6499;215
1;3;47170;4735;1581
1;11;47170;4735;1581
1;98;47170;4735;1581
2;18;47170;4735;1581
2;94;47170;4735;1581
1;133;47170;129;230
1;132;47170;129;230
1;132;47170;5352;258
1;18;47170;5352;258
1;18;47160;6451;292
1;10;47160;1949;1400
1;38;47160;1949;1400
1;16;47160;1949;1400
1;96;47160;7666;391
1;126;47150;6845;308
1;126;47150;4418;2368
1;94;47150;2498;289
1;94;47150;2498;289
1;16;47150;3429;302
1;94;47150;3429;302
1;94;47150;3429;302
1;16;47150;4427;1656
1;16;47150;4427;402
1;16;47150;4427;407
1;16;47150;4427;129
2;126;33580;4427;1656
2;126;33580;4427;402
2;126;33580;4427;407
2;126;33580;4427;129
1;127;47140;2423;298
2;18;47140;5074;2395
1;126;47130;4492;70
1;126;47130;4492;795
1;126;47130;4492;777
1;126;47130;4492;70
1;126;47130;4492;795
1;126;47130;4492;777
1;125;47110;3641;1045
2;18;47110;3641;1045
1;135;47110;3641;1045
1;32;47110;3641;1045
1;132;47110;3641;1045
1;94;47110;3641;1045
1;125;47110;3641;1045
1;132;47110;6696;6636
1;133;47110;6696;6636
1;125;47110;6696;6636
1;94;47000;15;34417
2;125;47000;15;34417
1;126;47000;15;34417
1;125;47000;15;34417
1;125;47000;15;34417
1;125;47000;15;34417
1;125;47000;15;34417
2;125;47000;15;34417
2;125;47000;15;34417
1;87;47000;15;34417
1;11;47000;15;34417
1;67;47000;15;34417
2;125;47000;15;34417
1;125;47000;15;34417
1;125;47000;15;34417
1;125;47000;15;34417
2;126;47000;15;34417
1;125;47000;15;34417
1;125;47000;15;34417
3;125;47000;15;34417
1;125;47000;15;34417
2;126;46800;4480;1761
2;131;46800;4480;1761
1;126;46700;5442;2004
1;3;46700;5442;2004
3;94;46700;7251;381
1;94;46700;6328;222
2;7;46700;2112;972
1;3;46700;2112;972
2;94;46700;4472;358
2;94;46700;4472;311
2;131;46700;1214;185
2;131;46700;1214;273
2;126;46600;4185;1647
1;94;46600;1878;1772
1;94;46600;1878;313
1;127;46600;1878;1772
1;127;46600;1878;313
2;125;24100;1878;1772
2;125;24100;1878;313
1;125;46500;3445;463
1;125;46500;3445;606
1;10;46500;3445;463
1;10;46500;3445;606
1;131;46500;3445;463
1;131;46500;3445;606
1;131;46500;88;746
1;131;46500;88;746
1;10;46500;88;746
2;126;46500;88;746
1;33;46500;2604;3593
2;18;46500;2604;3593
2;136;46500;2604;3593
2;132;46500;2604;3593
2;17;46500;2604;3593
3;132;46500;2604;3593
2;33;46500;2604;3593
3;18;46500;2604;3593
1;130;46500;2604;3593
2;125;46500;5622;626
2;131;46500;5622;626
1;127;46500;5622;626
2;125;46500;5622;626
2;131;46500;5622;626
2;125;46500;5622;626
2;16;46500;3460;146
1;90;46500;2881;538
2;40;46500;5589;2085
2;40;46500;5589;280
1;131;46500;5589;2085
1;131;46500;5589;280
2;126;12390;5589;2085
2;126;12390;5589;280
1;131;46500;7183;485
1;131;46500;7183;485
2;126;46400;5943;3629
1;125;46400;5943;3629
2;126;46400;5943;3629
2;132;46400;5943;3629
2;135;46400;5943;3629
2;32;46400;5943;3629
1;131;46400;357;367
2;125;46350;5061;637
3;126;46350;5061;637
2;125;46350;5061;637
2;66;46350;5061;637
2;125;46350;1129;397
2;125;46350;1129;173
2;126;24150;1129;397
2;126;24150;1129;173
1;18;24150;1129;397
1;18;24150;1129;173
2;10;46340;6750;1237
1;126;46340;6750;1237
2;33;46340;6750;1237
2;132;46340;6750;1237
2;18;46340;6750;1237
1;16;46320;6563;643
1;16;46320;6563;1178
1;16;46320;6563;206
1;16;46320;6563;174
1;94;46320;5568;398
2;125;46320;3856;697
2;126;46320;3856;697
1;94;46320;3856;697
1;94;46320;2114;143
2;32;46310;4451;111
2;135;46310;4451;111
2;132;46310;4451;111
1;131;46310;5117;367
2;94;46310;7340;220
2;94;46300;141;369
1;131;46300;2548;159
2;126;46270;428;1513
1;10;46260;3839;781
1;32;46260;7439;320
1;135;46260;7439;320
1;131;46260;5766;211
1;131;46260;5766;164
2;125;46250;2547;325
1;131;46240;4498;208
1;131;46240;4498;1599
1;131;46240;4498;1529
1;131;46240;4498;601
1;43;30150;4498;208
1;43;30150;4498;1599
1;43;30150;4498;1529
1;43;30150;4498;601
3;132;46230;2348;484
1;94;46230;595;522
1;131;46230;7477;327
2;32;46230;4484;545
3;132;46230;4484;545
2;33;46230;4484;545
2;18;46230;3308;1729
1;10;46220;5384;2471
1;3;46220;5384;2471
1;126;46210;3418;456
2;131;46210;3426;269
2;125;46200;7010;3676
1;10;46200;7010;3676
2;131;46200;7010;3676
1;94;46200;4246;256
1;131;46200;5150;798
2;131;46200;3268;805
2;10;46200;6568;480
2;132;46190;7029;1374
2;126;46170;3807;513
2;125;46170;1228;1921
1;126;46170;1228;1921
1;131;46170;5077;459
1;126;46160;1121;1159
1;94;46160;2664;291
1;32;46160;2664;291
3;126;46160;4122;202
1;94;46150;3805;3757
1;94;46150;3805;231
2;126;31600;3805;3757
2;126;31600;3805;231
2;126;31600;3805;3757
2;126;31600;3805;231
2;126;31600;3805;3757
2;126;31600;3805;231
1;125;46150;1257;875
2;104;46150;1257;875
1;66;46150;1257;875
2;121;46150;1257;875
3;127;46150;1257;875
2;94;46150;1257;875
1;10;46150;1257;875
1;94;46150;5945;187
1;131;46150;5945;187
2;90;46150;4512;342
1;131;46130;3928;558
2;10;46130;5444;1023
1;131;46130;5403;730
1;126;46130;936;1382
1;125;46130;936;1382
1;131;46120;5732;180
1;126;46110;6360;326
1;126;46100;2285;10473
3;125;46100;2285;10473
3;125;46100;2285;10473
2;66;46100;2285;10473
2;125;46100;2285;10473
2;125;46100;2285;10473
2;125;46100;2285;10473
2;126;46100;1132;1642
2;126;46100;1132;374
2;126;46100;1132;185
2;32;46100;6009;325
2;32;46100;6009;112
2;32;46100;6009;302
2;32;46100;6009;530
2;32;46100;6009;638
2;32;46100;6009;2450
1;135;46100;6009;325
1;135;46100;6009;112
1;135;46100;6009;302
1;135;46100;6009;530
1;135;46100;6009;638
1;135;46100;6009;2450
1;132;46100;6009;325
1;132;46100;6009;112
1;132;46100;6009;302
1;132;46100;6009;530
1;132;46100;6009;638
1;132;46100;6009;2450
2;126;46100;1184;620
1;126;46100;1184;620
2;103;46090;5378;94
2;103;46090;5378;813
2;103;46090;5378;3567
2;125;46090;3575;1154
2;26;46090;4291;1137
2;18;46090;7730;413
3;18;46090;7730;413
2;132;46000;1115;20808
1;126;46000;1115;20808
2;125;46000;1115;20808
2;125;46000;1115;20808
2;10;46000;1115;20808
2;125;46000;1115;20808
1;126;46000;1115;20808
2;125;46000;1115;20808
1;61;46000;1115;20808
2;125;46000;1115;20808
2;125;46000;1115;20808
2;126;46000;1115;20808
2;126;46000;1115;20808
1;134;45800;6134;21349
2;18;45800;6134;21349
1;126;45770;6779;16573
2;126;45770;6779;16573
2;126;45750;6496;5901
1;126;45700;1524;1459
2;32;45630;546;1836
2;135;45630;546;1836
2;131;45630;546;1836
2;126;45610;1331;3787
2;132;45600;7052;5439
2;32;45600;7052;5439
2;135;45600;7052;5439
2;135;45600;7052;5439
1;94;45600;7052;5439
1;28;45590;5938;3381
1;23;45550;5952;3084
1;131;45550;5952;3084
1;131;45550;5952;3084
2;126;45503;2536;14430
2;125;45500;2536;14430
1;125;45500;2536;14430
2;126;45500;2536;14430
2;125;45500;2536;14430
2;125;45500;2536;14430
2;16;45490;5415;461
1;94;45460;898;1250
2;126;45450;2255;3823
1;126;45450;2255;3823
1;94;45450;2255;3823
2;125;45450;2057;2893
2;10;45430;1615;8842
2;126;45430;1615;8842
2;103;45410;254;1917
2;126;45410;254;1917
1;135;45404;2316;21305
1;135;45404;2316;21305
2;32;45400;2316;21305
2;17;45400;2316;21305
2;43;45400;2316;21305
2;134;45400;6888;3249
2;125;45390;5429;3474
2;125;45390;5429;3474
1;111;45390;5429;3474
2;103;45390;5429;3474
2;125;45390;5429;3474
1;133;45390;7907;404
1;126;45380;3030;10550
2;126;45370;2099;1424
1;131;45360;5135;313
2;16;45360;5135;313
1;131;45360;5992;526
2;131;45360;1610;3196
2;136;45340;764;1163
2;100;45340;764;1163
2;132;45340;764;1163
2;131;45340;764;1163
2;18;45340;365;1005
2;18;45340;365;963
2;18;45340;564;2136
1;131;45320;1827;1297
1;131;45320;1827;4086
2;125;45300;5158;9129
1;126;45300;5158;9129
2;90;45300;5158;9129
1;126;45300;5158;9129
2;125;45300;5158;9129
2;125;45300;5158;9129
1;125;45300;5158;9129
2;125;45300;5158;9129
2;126;45300;6906;1669
1;18;45270;3280;1407
1;18;45270;4786;375
1;33;45270;606;7210
1;33;45270;606;190
1;33;45270;606;1703
1;18;45270;606;7210
1;18;45270;606;190
1;18;45270;606;1703
1;18;45270;606;7210
1;18;45270;606;190
1;18;45270;606;1703
2;131;45260;1791;322
2;125;45250;951;5303
1;18;45240;3826;1265
1;126;45240;3091;7577
2;126;45240;3091;7577
4;94;45240;3091;7577
2;131;45230;3049;642
2;129;45220;4273;508
2;94;45220;2069;1411
2;132;45220;1560;2220
2;131;45210;2274;3767
1;103;45200;110;1889
1;103;45200;110;13577
1;103;45200;110;1889
1;103;45200;110;13577
2;125;45200;110;1889
2;125;45200;110;13577
2;126;45190;1863;994
2;126;45190;541;7483
1;126;45170;4809;4786
2;126;45160;4929;22474
2;126;45160;4929;427
1;126;45140;2861;9314
1;134;45140;2861;9314
3;126;45140;4962;184
3;126;45140;4962;492
3;126;45140;4962;4200
3;126;45140;4962;439
3;126;45140;4962;482
3;16;45130;2823;1685
3;18;45130;2823;1685
3;18;45130;2823;1685
2;126;45130;4319;6533
2;126;45130;4319;6533
1;18;45130;4319;6533
1;111;45130;513;2111
2;125;45120;1551;12835
1;126;45120;1551;12835
1;126;45110;1585;8238
1;37;45110;1585;8238
1;125;45110;6296;1797
2;126;45110;6296;1797
2;125;45100;4960;119085
1;126;45100;4960;119085
1;125;45000;4960;119085
3;125;45000;4960;119085
1;126;45000;4960;119085
2;125;45000;4960;119085
3;125;45000;4960;119085
2;63;45000;4960;119085
2;125;45000;4960;119085
1;32;44983;1201;20238
2;132;44477;1201;20238
1;126;44470;1201;20238
1;125;44470;1201;20238
2;130;44980;6698;15616
1;126;44980;6698;15616
2;125;44980;6698;15616
2;126;44880;6828;8350
1;37;44880;6828;8350
2;133;44860;5290;6118
2;126;44860;5290;6118
1;37;44860;5787;4004
2;126;44860;5787;4004
2;126;44850;3827;161
2;126;44850;3827;5240
2;125;44840;3762;8669
1;88;44840;3762;8669
2;126;44830;820;7997
2;18;44830;820;7997
1;33;44830;820;7997
1;125;44810;2834;6131
2;126;44810;2834;6131
1;126;44810;2834;6131
1;131;44810;2834;6131
2;94;44810;2834;6131
2;126;44800;6092;46998
1;126;44800;6092;46998
2;126;44800;6092;46998
3;125;44800;6092;46998
2;125;44800;6092;46998
1;66;44800;6092;46998
1;125;44800;6092;46998
2;126;44800;6092;46998
3;126;44800;6092;46998
1;132;44800;6092;46998
1;126;44800;6092;46998
2;125;44800;6092;46998
1;87;44800;6092;46998
2;133;44800;6092;46998
2;100;44800;6092;46998
1;10;44800;6092;46998
2;126;44780;4371;5410
1;101;44770;3163;4351
2;133;44760;3740;1664
1;101;44760;3740;1664
2;133;44760;3740;1664
2;125;44760;3740;1664
1;125;44760;3740;1664
1;88;44760;3740;1664
1;101;44760;2984;3016
1;101;44760;2984;3016
1;126;44760;2984;3016
1;131;44730;6358;5078
1;131;44710;5339;2955
1;125;44700;4974;27082
1;125;44700;4974;27082
2;126;44700;4974;27082
1;126;44700;4974;27082
1;126;44680;6716;6901
1;125;44680;6716;6901
2;94;44680;6101;2331
2;94;44670;2954;348
1;126;44660;5709;2288
2;126;44650;7250;1853
2;32;44650;3672;4626
2;135;44650;3672;4626
2;132;44650;3672;4626
2;94;44640;6133;5936
1;37;44640;6133;5936
2;98;44640;6133;5936
1;125;44640;6133;5936
1;126;44640;3588;5259
1;90;44640;7824;1664
1;131;44630;5186;5379
1;126;44630;5186;5379
1;126;44610;2859;4013
2;125;44600;6382;1248
2;125;44600;6382;71772
2;125;44600;6382;2728
1;131;44600;6382;1248
1;131;44600;6382;71772
1;131;44600;6382;2728
2;37;44600;6382;1248
2;37;44600;6382;71772
2;37;44600;6382;2728
2;125;44600;6382;1248
2;125;44600;6382;71772
2;125;44600;6382;2728
2;126;44600;6382;1248
2;126;44600;6382;71772
2;126;44600;6382;2728
2;125;44600;6382;1248
2;125;44600;6382;71772
2;125;44600;6382;2728
2;126;44600;6382;1248
2;126;44600;6382;71772
2;126;44600;6382;2728
3;125;44600;6382;1248
3;125;44600;6382;71772
3;125;44600;6382;2728
2;126;44600;6382;1248
2;126;44600;6382;71772
2;126;44600;6382;2728
1;43;44600;6382;1248
1;43;44600;6382;71772
1;43;44600;6382;2728
2;126;44600;6382;1248
2;126;44600;6382;71772
2;126;44600;6382;2728
2;26;44600;6382;1248
2;26;44600;6382;71772
2;26;44600;6382;2728
2;125;44600;6382;1248
2;125;44600;6382;71772
2;125;44600;6382;2728
1;66;44600;6382;1248
1;66;44600;6382;71772
1;66;44600;6382;2728
2;131;44590;6963;1623
1;94;44580;7694;4982
3;125;44580;7694;4982
1;94;44580;7694;4982
1;131;44580;7694;4982
1;94;44580;7694;4982
1;125;44570;7272;7947
1;126;44570;7272;7947
1;125;44570;7272;7947
1;37;44570;7272;7947
1;126;44560;1764;2721
2;33;44540;7415;6676
1;94;44540;7415;6676
2;94;44540;7415;6676
2;132;44540;7415;6676
2;18;44540;7415;6676
1;132;44540;7415;6676
1;32;44540;7415;6676
1;126;44540;7415;6676
2;94;44540;7415;6676
2;126;44530;2672;3405
3;125;44530;2672;3405
2;126;44530;2672;3405
2;126;44530;2672;3405
2;136;44520;3143;1551
2;125;44510;3613;4376
2;125;44500;2980;16658
2;96;44500;2980;16658
2;125;44500;2980;16658
1;126;44500;2980;16658
2;126;44500;2980;16658
1;125;44500;2980;16658
1;101;44490;3508;4147
1;125;44490;3508;4147
1;101;44490;3508;4147
1;125;44490;3508;4147
2;64;44490;3508;4147
1;126;44470;7178;10212
3;132;44470;7178;10212
2;94;44460;2455;2494
2;125;44460;6387;3247
2;125;44460;6387;3247
1;125;44460;6387;3247
1;125;44460;6387;3247
1;125;44460;6387;3247
2;94;44460;380;2530
2;129;44460;380;2530
2;125;44460;380;2530
2;131;44450;2014;6943
2;90;44450;6171;7015
1;126;44450;6171;7015
1;94;44440;7130;1816
1;94;44440;7130;482
1;33;44440;5571;2391
2;131;44440;7257;1083
2;125;44440;7257;1083
1;126;44430;3548;8360
1;131;44430;3170;1298
2;133;44430;3543;3291
2;132;44430;3543;3291
2;126;44430;3543;3291
1;16;44420;5155;2296
2;129;44420;3233;4523
2;87;44420;3233;4523
2;132;44420;3233;4523
2;87;44420;3233;4523
2;101;44410;4309;1982
1;101;44410;280;1822
1;94;44410;280;1822
1;94;44410;6242;4856
1;126;44410;2781;6946
1;132;44410;2781;6946
2;10;44400;5570;42154
2;125;44400;5570;42154
1;32;44400;5570;42154
2;132;44400;5570;42154
1;32;44400;5570;42154
1;136;44400;5570;42154
1;135;44400;5570;42154
1;33;44400;5570;42154
2;125;44400;5570;42154
2;126;44400;5570;42154
1;32;44400;5570;42154
3;126;44400;5570;42154
1;87;44400;5570;42154
2;125;44400;5570;42154
3;125;44400;5570;42154
1;126;44390;4865;8949
2;32;44390;5422;1147
1;37;44390;5422;1147
1;126;44390;5761;3957
